order_id,order_date,customer_id,city,pincode,item_name,category,quantity,unit_price,discount_pct,promo_code,payment_method,order_channel,delivery_time_mins,delivery_status,rider_id,customer_rating,gross_value,discount_amount,order_value
ZP1012068,15-11-2024 02:34,C10243,Pune,411001,Fruit Juice 1L,Beverages,1,120,20,NONE,UPI,App,32,Delivered,R1276,5,120,24,96
ZP1012069,29-12-2024 00:53,C10815,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,UPI,App,29,Delivered,R1124,4,120,0,120
ZP1012070,14-11-2024 13:43,C16044,Delhi,110001,Wheat Flour 5kg,Staples,1,300,0,NONE,Credit Card,Website,23,Delivered,R1209,5,300,0,300
ZP1012071,17-11-2024 09:58,C10432,Delhi,110001,Curd 500g,Dairy,4,70,0,NONE,UPI,App,36,Delivered,R1040,4,280,0,280
ZP1012072,07-11-2024 11:54,C16801,Mumbai,400001,Cookies 150g,Snacks,2,90,0,NONE,Credit Card,App,32,Delivered,R1221,3,180,0,180
ZP1012073,06-01-2025 07:49,C10558,Ahmedabad,380001,Frozen Pizza 400g,Frozen,4,280,0,NONE,UPI,App,54,Delivered,R1155,5,1120,0,1120
ZP1012074,08-04-2025 12:05,C14080,Delhi,110001,Paneer 200g,Dairy,2,120,0,NONE,UPI,Website,21,Delivered,R1191,5,240,0,240
ZP1012075,14-03-2025 09:09,C15555,Pune,411001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,46,Delivered,R1343,4,50,0,50
ZP1012076,02-06-2025 05:26,C10219,Bengaluru,560001,Tea 250g,Beverages,1,200,0,NONE,UPI,App,29,Delivered,R1200,5,200,0,200
ZP1012077,24-09-2025 19:55,C17963,Hyderabad,500001,Floor Cleaner 1L,Household,2,110,0,NONE,UPI,App,29,Delayed,R1306,,220,0,220
ZP1012078,20-10-2024 04:40,C11467,Mumbai,400001,Rice 5kg,Staples,1,450,5,NONE,UPI,App,19,Delivered,R1343,4,450,22.5,427.5
ZP1012079,02-08-2025 05:27,C13134,Kolkata,700001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,34,Delivered,R1114,3,90,0,90
ZP1012080,12-11-2024 03:06,C14952,Hyderabad,500001,Soap 75g,Personal Care,2,40,0,NONE,UPI,App,27,Returned,R1309,,80,0,80
ZP1012081,30-03-2025 06:41,C15564,Chennai,600001,Frozen Paratha 400g,Frozen,2,160,0,NONE,UPI,App,35,Delivered,R1279,5,320,0,320
ZP1012082,31-10-2024 08:20,C12678,Mumbai,400001,Potato 1kg,Fruits & Vegetables,1,35,15,NONE,Wallet,App,18,Delivered,R1371,3,35,5.25,29.75
ZP1012083,16-06-2025 20:32,C11251,Bengaluru,560001,Soft Drink 1L,Beverages,1,60,0,NEWUSER,Credit Card,App,32,Delivered,R1067,3,60,0,60
ZP1012084,02-06-2025 01:32,C12480,Mumbai,400001,Fruit Juice 1L,Beverages,1,120,10,NONE,UPI,App,30,Delivered,R1036,4,120,12,108
ZP1012085,08-02-2025 15:07,C15095,Bengaluru,560001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,24,Delivered,R1202,5,180,0,180
ZP1012086,01-02-2025 17:38,C15105,Chennai,600001,Tomato 1kg,Fruits & Vegetables,4,30,0,NONE,UPI,Website,31,Delivered,R1043,5,120,0,120
ZP1012087,12-02-2025 11:50,C10789,Hyderabad,500001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,UPI,App,29,Delivered,R1062,3,300,0,300
ZP1012088,29-03-2025 13:28,C16227,Chennai,600001,Handwash 250ml,Personal Care,1,120,0,NONE,COD,App,36,Delivered,R1306,4,120,0,120
ZP1012089,03-11-2024 02:24,C10626,Hyderabad,500001,Soft Drink 1L,Beverages,1,60,10,NONE,UPI,Website,40,Delivered,R1295,5,60,6,54
ZP1012090,06-06-2025 05:52,C15415,Bengaluru,560001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,UPI,App,36,Returned,R1173,,300,0,300
ZP1012091,09-06-2025 16:03,C16157,Bengaluru,560001,Dishwash 500ml,Household,1,120,0,FEST50,Debit Card,App,31,Delivered,R1266,3,120,0,120
ZP1012092,15-10-2024 15:20,C14259,Mumbai,400001,Garbage Bags 30pcs,Household,1,180,0,NONE,COD,App,17,Returned,R1365,,180,0,180
ZP1012093,26-08-2025 01:25,C16287,Pune,411001,Tomato 1kg,Fruits & Vegetables,1,30,20,NEWUSER,Debit Card,App,21,Delivered,R1264,5,30,6,24
ZP1012094,10-08-2025 19:37,C14032,Chennai,600001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,UPI,App,40,Delivered,R1389,3,120,0,120
ZP1012095,11-06-2025 10:31,C16494,Bengaluru,560001,Cookies 150g,Snacks,2,90,0,NONE,COD,App,35,Delivered,R1082,5,180,0,180
ZP1012096,12-01-2025 00:03,C13817,Mumbai,400001,Butter 200g,Dairy,1,180,0,NONE,Debit Card,App,25,Delivered,R1141,5,180,0,180
ZP1012097,05-08-2025 22:50,C11654,Pune,411001,Rice 5kg,Staples,2,450,20,NEWUSER,UPI,Website,40,Delivered,R1069,4,900,180,720
ZP1012098,10-11-2024 02:48,C12404,Kolkata,700001,Cookies 150g,Snacks,3,90,0,NONE,UPI,App,22,Delivered,R1356,4,270,0,270
ZP1012099,23-09-2025 15:41,C15423,Chennai,600001,Rice 5kg,Staples,1,450,0,NONE,Debit Card,App,19,Delivered,R1340,3,450,0,450
ZP1012100,19-12-2024 05:02,C14078,Delhi,110001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,42,Delivered,R1225,3,80,0,80
ZP1012101,13-07-2025 00:16,C14016,Bengaluru,560001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,Credit Card,App,46,Delivered,R1332,5,300,0,300
ZP1012102,19-10-2024 06:23,C14135,Ahmedabad,380001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,24,Delivered,R1272,5,80,0,80
ZP1012103,26-10-2024 22:22,C12143,Kolkata,700001,Sugar 1kg,Staples,1,45,0,NONE,Credit Card,App,38,Delivered,R1378,3,45,0,45
ZP1012104,21-12-2024 05:02,C14443,Bengaluru,560001,Sugar 1kg,Staples,1,45,0,NONE,UPI,App,40,Delivered,R1034,3,45,0,45
ZP1012105,03-11-2024 14:14,C12814,Pune,411001,Sugar 1kg,Staples,1,45,0,NONE,Credit Card,App,31,Delivered,R1382,4,45,0,45
ZP1012106,29-09-2025 19:29,C16631,Kolkata,700001,Salt 1kg,Staples,1,25,0,NONE,COD,App,27,Delivered,R1017,4,25,0,25
ZP1012107,21-03-2025 09:12,C17042,Bengaluru,560001,Frozen Peas 1kg,Frozen,1,180,0,NONE,Credit Card,App,22,Delivered,R1274,3,180,0,180
ZP1012108,14-02-2025 03:53,C14428,Delhi,110001,Fruit Juice 1L,Beverages,1,120,0,NONE,COD,App,31,Delivered,R1126,3,120,0,120
ZP1012109,07-06-2025 23:11,C14477,Bengaluru,560001,Milk 1L,Dairy,1,60,0,NONE,Credit Card,App,26,Delivered,R1028,4,60,0,60
ZP1012110,23-09-2025 18:26,C10144,Mumbai,400001,Rice 5kg,Staples,2,450,10,FEST50,Debit Card,App,42,Delivered,R1028,5,900,90,810
ZP1012111,11-09-2025 22:23,C17803,Chennai,600001,Apple 1kg,Fruits & Vegetables,1,150,15,FEST50,UPI,App,43,Delivered,R1385,4,150,22.5,127.5
ZP1012112,21-10-2024 16:27,C16258,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,UPI,App,29,Delivered,R1015,5,70,0,70
ZP1012113,10-02-2025 22:48,C10258,Kolkata,700001,Sugar 1kg,Staples,1,45,20,NEWUSER,UPI,App,36,Delivered,R1244,3,45,9,36
ZP1012114,14-08-2025 02:14,C13525,Ahmedabad,380001,Floor Cleaner 1L,Household,1,110,0,FEST50,UPI,App,34,Delivered,R1184,3,110,0,110
ZP1012115,15-12-2024 04:37,C17209,Mumbai,400001,Toothpaste 100g,Personal Care,1,90,0,NONE,UPI,App,48,Delivered,R1123,3,90,0,90
ZP1012116,12-07-2025 05:28,C17495,Delhi,110001,Curd 500g,Dairy,1,70,0,NONE,UPI,App,30,Delivered,R1247,5,70,0,70
ZP1012117,18-11-2024 18:43,C10975,Kolkata,700001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,34,Cancelled,R1044,,90,0,90
ZP1012118,29-07-2025 12:21,C13142,Kolkata,700001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,Website,28,Delivered,R1145,5,60,0,60
ZP1012119,24-10-2024 18:24,C13687,Kolkata,700001,Fruit Juice 1L,Beverages,1,120,0,NEWUSER,UPI,App,37,Delivered,R1085,3,120,0,120
ZP1012120,13-03-2025 00:47,C12576,Delhi,110001,Handwash 250ml,Personal Care,2,120,0,NONE,Debit Card,App,24,Delivered,R1083,3,240,0,240
ZP1012121,28-10-2024 04:24,C16986,Delhi,110001,Sugar 1kg,Staples,1,45,5,FEST50,UPI,App,15,Delivered,R1241,4,45,2.25,42.75
ZP1012122,06-02-2025 18:54,C13082,Hyderabad,500001,Tea 250g,Beverages,4,200,0,NONE,Debit Card,App,53,Delivered,R1205,4,800,0,800
ZP1012123,16-01-2025 06:34,C13625,Ahmedabad,380001,Coffee 100g,Beverages,2,180,20,NEWUSER,COD,App,21,Delivered,R1304,5,360,72,288
ZP1012124,11-07-2025 08:45,C13765,Bengaluru,560001,Namkeen 200g,Snacks,2,80,0,NONE,UPI,App,15,Delivered,R1023,4,160,0,160
ZP1012125,09-05-2025 12:45,C10294,Pune,411001,Toothpaste 100g,Personal Care,1,90,0,NONE,Credit Card,App,35,Delivered,R1374,4,90,0,90
ZP1012126,21-10-2024 18:26,C10269,Bengaluru,560001,Paneer 200g,Dairy,1,120,0,NONE,Debit Card,Website,30,Delivered,R1124,4,120,0,120
ZP1012127,08-10-2025 15:10,C11448,Ahmedabad,380001,Salt 1kg,Staples,3,25,5,NEWUSER,UPI,App,17,Delivered,R1223,4,75,3.75,71.25
ZP1012128,10-03-2025 10:55,C14560,Chennai,600001,Potato 1kg,Fruits & Vegetables,1,35,10,NEWUSER,UPI,App,31,Delivered,R1085,5,35,3.5,31.5
ZP1012129,05-09-2025 16:26,C15401,Delhi,110001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,22,Delivered,R1200,5,450,0,450
ZP1012130,28-12-2024 22:03,C17048,Chennai,600001,Salt 1kg,Staples,2,25,0,NONE,UPI,App,15,Delivered,R1140,4,50,0,50
ZP1012131,11-07-2025 23:14,C16384,Bengaluru,560001,Coffee 100g,Beverages,1,180,0,NONE,Debit Card,App,35,Cancelled,R1140,,180,0,180
ZP1012132,05-12-2024 03:16,C12482,Bengaluru,560001,Paneer 200g,Dairy,1,120,20,SAVE10,UPI,Website,31,Delayed,R1113,,120,24,96
ZP1012133,03-12-2024 07:46,C17247,Mumbai,400001,Fruit Juice 1L,Beverages,1,120,0,NONE,COD,Website,37,Delivered,R1117,4,120,0,120
ZP1012134,03-12-2024 16:04,C15784,Mumbai,400001,Butter 200g,Dairy,4,180,0,NONE,Debit Card,App,20,Delivered,R1066,4,720,0,720
ZP1012135,28-10-2024 10:26,C11344,Delhi,110001,Wheat Flour 5kg,Staples,4,300,0,SAVE10,Debit Card,App,40,Delivered,R1233,4,1200,0,1200
ZP1012136,11-10-2025 14:13,C14026,Kolkata,700001,Namkeen 200g,Snacks,2,80,0,NONE,COD,App,18,Cancelled,R1278,,160,0,160
ZP1012137,07-01-2025 12:26,C13528,Hyderabad,500001,Sugar 1kg,Staples,3,45,0,NONE,UPI,App,30,Delivered,R1267,4,135,0,135
ZP1012138,06-10-2025 12:28,C11101,Mumbai,400001,Frozen Paratha 400g,Frozen,1,160,0,NEWUSER,UPI,App,24,Delivered,R1175,3,160,0,160
ZP1012139,01-12-2024 10:17,C12559,Pune,411001,Coffee 100g,Beverages,1,180,0,NEWUSER,Wallet,App,19,Delivered,R1182,3,180,0,180
ZP1012140,14-06-2025 11:10,C15863,Hyderabad,500001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,Wallet,App,37,Delivered,R1247,5,150,0,150
ZP1012141,01-11-2024 00:35,C13187,Ahmedabad,380001,Toothpaste 100g,Personal Care,1,90,5,NONE,UPI,App,36,Delayed,R1130,,90,4.5,85.5
ZP1012142,01-03-2025 16:32,C13993,Chennai,600001,Curd 500g,Dairy,1,70,0,NONE,Debit Card,App,27,Cancelled,R1346,,70,0,70
ZP1012143,10-06-2025 21:07,C16258,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,UPI,App,27,Delivered,R1389,3,60,0,60
ZP1012144,18-11-2024 16:41,C10896,Delhi,110001,Shampoo 200ml,Personal Care,1,140,0,NONE,UPI,App,30,Delivered,R1300,3,140,0,140
ZP1012145,13-06-2025 21:18,C14660,Chennai,600001,Butter 200g,Dairy,1,180,5,FEST50,Debit Card,App,30,Delivered,R1065,4,180,9,171
ZP1012146,26-05-2025 21:23,C15529,Mumbai,400001,Ice Cream 500ml,Frozen,1,220,10,SAVE10,UPI,App,19,Delivered,R1195,5,220,22,198
ZP1012147,31-10-2024 17:16,C14018,Mumbai,400001,Sugar 1kg,Staples,2,45,0,NONE,COD,App,26,Delivered,R1396,3,90,0,90
ZP1012148,11-11-2024 08:47,C15407,Mumbai,400001,Milk 1L,Dairy,1,60,10,SAVE10,Credit Card,App,19,Delivered,R1073,4,60,6,54
ZP1012149,18-07-2025 12:42,C14536,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Debit Card,App,36,Delivered,R1248,4,35,0,35
ZP1012150,16-01-2025 05:58,C15614,Delhi,110001,Curd 500g,Dairy,1,70,5,SAVE10,UPI,App,10,Delivered,R1234,4,70,3.5,66.5
ZP1012151,03-02-2025 18:17,C14418,Delhi,110001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,COD,App,28,Delivered,R1375,3,300,0,300
ZP1012152,04-01-2025 10:09,C14687,Mumbai,400001,Soap 75g,Personal Care,1,40,20,NEWUSER,UPI,App,37,Delivered,R1229,5,40,8,32
ZP1012153,20-11-2024 16:12,C13848,Chennai,600001,Frozen Pizza 400g,Frozen,1,280,0,NONE,Credit Card,App,32,Delivered,R1105,4,280,0,280
ZP1012154,05-01-2025 22:56,C13898,Hyderabad,500001,Potato Chips 100g,Snacks,1,40,5,NEWUSER,Credit Card,Website,21,Delivered,R1009,4,40,2,38
ZP1012155,17-12-2024 10:08,C14605,Bengaluru,560001,Frozen Paratha 400g,Frozen,1,160,0,NONE,UPI,App,10,Delivered,R1346,5,160,0,160
ZP1012156,20-12-2024 01:26,C16998,Mumbai,400001,Tea 250g,Beverages,1,200,0,NONE,Wallet,App,34,Delayed,R1068,,200,0,200
ZP1012157,02-03-2025 01:45,C11280,Mumbai,400001,Milk 1L,Dairy,1,60,0,NEWUSER,UPI,App,41,Delivered,R1103,5,60,0,60
ZP1012158,04-10-2025 21:25,C14150,Delhi,110001,Potato Chips 100g,Snacks,1,40,15,FEST50,Debit Card,App,28,Delivered,R1219,5,40,6,34
ZP1012159,01-08-2025 13:28,C10456,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,2,60,10,NONE,Credit Card,App,40,Delivered,R1023,4,120,12,108
ZP1012160,11-12-2024 14:06,C13206,Delhi,110001,Tea 250g,Beverages,1,200,0,NONE,UPI,App,32,Delivered,R1122,3,200,0,200
ZP1012161,09-07-2025 07:43,C12157,Chennai,600001,Chocolate Bar 50g,Snacks,2,50,0,NONE,COD,App,29,Delivered,R1052,3,100,0,100
ZP1012162,15-01-2025 13:39,C14052,Hyderabad,500001,Soft Drink 1L,Beverages,1,60,5,FEST50,UPI,App,35,Delivered,R1216,5,60,3,57
ZP1012163,14-08-2025 15:02,C14841,Bengaluru,560001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,30,Delivered,R1184,5,80,0,80
ZP1012164,14-03-2025 01:51,C17953,Delhi,110001,Frozen Peas 1kg,Frozen,1,180,5,FEST50,UPI,App,45,Delivered,R1019,3,180,9,171
ZP1012165,26-01-2025 04:58,C13094,Chennai,600001,Namkeen 200g,Snacks,3,80,0,NONE,UPI,Website,37,Delivered,R1263,4,240,0,240
ZP1012166,29-11-2024 21:03,C15053,Pune,411001,Paneer 200g,Dairy,1,120,0,SAVE10,Credit Card,App,30,Delivered,R1396,5,120,0,120
ZP1012167,02-02-2025 20:40,C15541,Kolkata,700001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,UPI,App,51,Delivered,R1230,5,150,0,150
ZP1012168,15-04-2025 12:25,C12889,Hyderabad,500001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,23,Delivered,R1190,4,180,0,180
ZP1012169,31-01-2025 17:10,C16278,Delhi,110001,Soap 75g,Personal Care,1,40,15,NONE,Debit Card,App,35,Delivered,R1176,4,40,6,34
ZP1012170,04-08-2025 07:36,C12330,Delhi,110001,Rice 5kg,Staples,1,450,0,NONE,Wallet,App,36,Delivered,R1039,5,450,0,450
ZP1012171,25-05-2025 05:38,C12625,Pune,411001,Milk 1L,Dairy,1,60,10,FEST50,Debit Card,App,42,Delayed,R1254,,60,6,54
ZP1012172,20-03-2025 02:11,C10503,Mumbai,400001,Wheat Flour 5kg,Staples,2,300,0,NONE,UPI,App,34,Delivered,R1112,3,600,0,600
ZP1012173,16-10-2024 14:47,C10230,Ahmedabad,380001,Salt 1kg,Staples,2,25,20,SAVE10,UPI,App,27,Delivered,R1295,5,50,10,40
ZP1012174,19-01-2025 01:16,C14837,Chennai,600001,Potato 1kg,Fruits & Vegetables,1,35,20,FEST50,Credit Card,App,29,Delivered,R1309,5,35,7,28
ZP1012175,19-04-2025 16:17,C10369,Chennai,600001,Tea 250g,Beverages,1,200,0,SAVE10,COD,App,35,Delivered,R1363,4,200,0,200
ZP1012176,20-03-2025 12:43,C11050,Mumbai,400001,Shampoo 200ml,Personal Care,1,140,0,FEST50,Credit Card,App,56,Delivered,R1068,3,140,0,140
ZP1012177,20-01-2025 11:33,C16856,Hyderabad,500001,Cookies 150g,Snacks,2,90,0,NONE,UPI,App,12,Delivered,R1328,4,180,0,180
ZP1012178,13-07-2025 21:05,C13001,Delhi,110001,Curd 500g,Dairy,1,70,10,NEWUSER,UPI,App,41,Delivered,R1018,5,70,7,63
ZP1012179,08-07-2025 03:12,C12857,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,1,60,15,SAVE10,UPI,App,42,Delivered,R1385,5,60,9,51
ZP1012180,15-05-2025 17:16,C16631,Bengaluru,560001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,UPI,App,40,Delivered,R1160,4,300,0,300
ZP1012181,21-02-2025 23:05,C16078,Pune,411001,Potato 1kg,Fruits & Vegetables,1,35,20,NONE,Credit Card,App,30,Delivered,R1036,4,35,7,28
ZP1012182,23-03-2025 09:38,C14783,Hyderabad,500001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,COD,App,24,Delayed,R1344,,150,0,150
ZP1012183,29-03-2025 10:37,C10220,Delhi,110001,Wheat Flour 5kg,Staples,2,300,0,NONE,Wallet,App,24,Delivered,R1248,3,600,0,600
ZP1012184,16-06-2025 08:34,C16268,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,COD,App,41,Delivered,R1335,4,60,0,60
ZP1012185,30-05-2025 23:05,C17301,Chennai,600001,Tea 250g,Beverages,1,200,0,NONE,COD,App,40,Delivered,R1239,4,200,0,200
ZP1012186,27-08-2025 05:50,C15121,Chennai,600001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,11,Delivered,R1043,5,90,0,90
ZP1012187,11-01-2025 07:30,C12795,Chennai,600001,Floor Cleaner 1L,Household,2,110,0,NONE,Debit Card,App,20,Delivered,R1261,5,220,0,220
ZP1012188,13-06-2025 09:10,C13117,Hyderabad,500001,Fruit Juice 1L,Beverages,1,120,0,NONE,UPI,App,28,Delivered,R1282,4,120,0,120
ZP1012189,03-05-2025 14:28,C10797,Delhi,110001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,23,Delivered,R1281,5,35,0,35
ZP1012190,30-05-2025 22:56,C13507,Hyderabad,500001,Fruit Juice 1L,Beverages,1,120,0,NONE,COD,App,38,Returned,R1233,,120,0,120
ZP1012191,18-12-2024 12:44,C12827,Bengaluru,560001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,23,Delivered,R1128,3,450,0,450
ZP1012192,05-04-2025 01:00,C12927,Ahmedabad,380001,Tea 250g,Beverages,2,200,5,NEWUSER,UPI,App,63,Delivered,R1304,3,400,20,380
ZP1012193,07-01-2025 11:58,C13374,Hyderabad,500001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,24,Delivered,R1130,3,80,0,80
ZP1012194,11-03-2025 12:56,C12877,Bengaluru,560001,Tea 250g,Beverages,2,200,0,NONE,UPI,App,19,Delivered,R1132,5,400,0,400
ZP1012195,24-07-2025 10:54,C10462,Delhi,110001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,42,Delivered,R1366,3,180,0,180
ZP1012196,13-02-2025 22:21,C15416,Kolkata,700001,Shampoo 200ml,Personal Care,1,140,15,SAVE10,Debit Card,App,27,Delivered,R1090,3,140,21,119
ZP1012197,18-12-2024 14:38,C12000,Mumbai,400001,Rice 5kg,Staples,1,450,0,NONE,COD,App,40,Delivered,R1110,3,450,0,450
ZP1012198,03-03-2025 19:56,C12028,Bengaluru,560001,Curd 500g,Dairy,2,70,0,NONE,Debit Card,App,45,Delivered,R1061,5,140,0,140
ZP1012199,30-09-2025 03:10,C11922,Chennai,600001,Soap 75g,Personal Care,1,40,15,NEWUSER,Credit Card,App,42,Delivered,R1264,3,40,6,34
ZP1012200,27-02-2025 04:30,C15309,Bengaluru,560001,Dishwash 500ml,Household,2,120,0,NONE,Debit Card,App,24,Cancelled,R1062,,240,0,240
ZP1012201,13-02-2025 04:01,C12556,Kolkata,700001,Soft Drink 1L,Beverages,3,60,0,NONE,UPI,App,11,Delivered,R1034,4,180,0,180
ZP1012202,19-08-2025 23:27,C14854,Mumbai,400001,Floor Cleaner 1L,Household,2,110,0,NONE,COD,App,49,Delivered,R1143,5,220,0,220
ZP1012203,20-01-2025 10:35,C10695,Kolkata,700001,Butter 200g,Dairy,4,180,0,NONE,UPI,App,14,Delivered,R1028,3,720,0,720
ZP1012204,20-07-2025 16:05,C17457,Mumbai,400001,Milk 1L,Dairy,1,60,0,NONE,UPI,App,54,Delivered,R1333,4,60,0,60
ZP1012205,06-03-2025 04:20,C15636,Mumbai,400001,Shampoo 200ml,Personal Care,1,140,0,NONE,Debit Card,Website,28,Returned,R1348,,140,0,140
ZP1012206,11-12-2024 08:41,C10536,Pune,411001,Detergent 1kg,Household,1,200,0,NONE,COD,App,26,Delivered,R1247,5,200,0,200
ZP1012207,29-07-2025 05:59,C17118,Hyderabad,500001,Curd 500g,Dairy,1,70,20,FEST50,UPI,App,23,Delivered,R1124,5,70,14,56
ZP1012208,29-08-2025 04:51,C12497,Delhi,110001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,30,Delivered,R1049,5,25,0,25
ZP1012209,19-04-2025 06:38,C10937,Bengaluru,560001,Sugar 1kg,Staples,1,45,0,NONE,Debit Card,App,22,Delivered,R1318,4,45,0,45
ZP1012210,28-05-2025 22:47,C12765,Chennai,600001,Butter 200g,Dairy,1,180,0,NONE,Credit Card,App,35,Delivered,R1051,4,180,0,180
ZP1012211,15-03-2025 20:13,C11390,Hyderabad,500001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,COD,Website,29,Delivered,R1360,5,30,0,30
ZP1012212,01-02-2025 08:28,C10161,Ahmedabad,380001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,16,Delivered,R1352,5,90,0,90
ZP1012213,20-01-2025 02:36,C14410,Ahmedabad,380001,Fruit Juice 1L,Beverages,1,120,0,NONE,Debit Card,App,18,Delivered,R1344,4,120,0,120
ZP1012214,27-07-2025 12:08,C12671,Chennai,600001,Cookies 150g,Snacks,1,90,20,FEST50,UPI,App,26,Delivered,R1301,4,90,18,72
ZP1012215,26-02-2025 15:46,C10306,Delhi,110001,Detergent 1kg,Household,2,200,10,NEWUSER,Wallet,App,10,Delivered,R1373,5,400,40,360
ZP1012216,13-01-2025 18:18,C13775,Hyderabad,500001,Rice 5kg,Staples,1,450,5,NEWUSER,UPI,Website,11,Delayed,R1226,,450,22.5,427.5
ZP1012217,20-08-2025 16:23,C15388,Chennai,600001,Tomato 1kg,Fruits & Vegetables,2,30,0,NONE,Credit Card,App,45,Delivered,R1179,5,60,0,60
ZP1012218,26-06-2025 13:24,C17072,Mumbai,400001,Detergent 1kg,Household,3,200,0,NONE,Credit Card,App,44,Delivered,R1385,5,600,0,600
ZP1012219,11-12-2024 22:15,C13460,Bengaluru,560001,Curd 500g,Dairy,2,70,0,NONE,UPI,App,41,Delivered,R1212,3,140,0,140
ZP1012220,31-08-2025 07:50,C14653,Mumbai,400001,Soap 75g,Personal Care,1,40,15,NONE,UPI,App,38,Delivered,R1380,3,40,6,34
ZP1012221,25-07-2025 13:41,C14216,Mumbai,400001,Potato 1kg,Fruits & Vegetables,2,35,20,NONE,Credit Card,Website,35,Delivered,R1269,3,70,14,56
ZP1012222,26-09-2025 04:11,C17384,Bengaluru,560001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,35,Delivered,R1112,3,300,0,300
ZP1012223,16-09-2025 23:42,C13450,Delhi,110001,Curd 500g,Dairy,1,70,0,NONE,UPI,Website,22,Delivered,R1089,3,70,0,70
ZP1012224,07-03-2025 12:56,C12184,Kolkata,700001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,COD,App,42,Delivered,R1205,5,60,0,60
ZP1012225,04-07-2025 11:34,C10167,Delhi,110001,Potato Chips 100g,Snacks,1,40,5,FEST50,UPI,App,18,Delivered,R1245,5,40,2,38
ZP1012226,15-06-2025 05:26,C15701,Bengaluru,560001,Potato Chips 100g,Snacks,2,40,0,NONE,UPI,App,60,Delivered,R1008,4,80,0,80
ZP1012227,15-02-2025 04:37,C13847,Mumbai,400001,Butter 200g,Dairy,1,180,0,NONE,Credit Card,App,23,Delivered,R1137,4,180,0,180
ZP1012228,07-05-2025 15:14,C14816,Hyderabad,500001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,COD,App,18,Delivered,R1176,3,60,0,60
ZP1012229,26-06-2025 20:10,C10182,Bengaluru,560001,Milk 1L,Dairy,1,60,0,NONE,UPI,Website,69,Delivered,R1381,4,60,0,60
ZP1012230,27-06-2025 04:38,C12592,Chennai,600001,Tea 250g,Beverages,1,200,20,SAVE10,Credit Card,App,17,Delivered,R1222,5,200,40,160
ZP1012231,12-03-2025 14:50,C13094,Ahmedabad,380001,Tea 250g,Beverages,1,200,0,NONE,UPI,App,39,Cancelled,R1302,,200,0,200
ZP1012232,19-07-2025 21:20,C14672,Mumbai,400001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,COD,App,34,Delivered,R1286,5,30,0,30
ZP1012233,01-09-2025 06:05,C13197,Bengaluru,560001,Rice 5kg,Staples,1,450,0,NONE,Debit Card,App,37,Delivered,R1229,4,450,0,450
ZP1012234,13-05-2025 06:05,C12641,Delhi,110001,Milk 1L,Dairy,1,60,0,NONE,UPI,App,43,Delivered,R1215,4,60,0,60
ZP1012235,04-09-2025 00:03,C14690,Ahmedabad,380001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,39,Delivered,R1108,4,180,0,180
ZP1012236,14-07-2025 19:07,C10800,Kolkata,700001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,11,Delivered,R1151,4,300,0,300
